4.928256006928740524e-02,3.364746757300562247e-02,4.097036529752271644e-02,5.538406301410982863e-02,5.195495556740098442e-02,2.326391374840188278e-02,4.016068612943906463e-02,3.279334327192302140e-02,3.261600185028599996e-02,3.753335846053885289e-02
3.323754403100612903e-02,4.433596539937979114e-02,3.894270613224450062e-02,3.435190179214601264e-02,3.789225627795388823e-02,3.653030015234663003e-02,4.575337435609251602e-02,3.243459121413196783e-02,3.693639228705032640e-02,2.505571754959538822e-02
1.021433078653004659e-02,4.002246494759412881e-02,4.386138187112206127e-02,2.982780640949456510e-02,6.029007424048909991e-02,2.276714592064650253e-02,3.509232436652497122e-02,3.688542941316739349e-02,5.332326701643545774e-02,5.244748395450858636e-02
2.918152249076545399e-02,2.966781164571324556e-02,1.835529368136822395e-02,8.990851253580432051e-03,2.557981955195708090e-02,3.041253641306931876e-02,3.907538735681539976e-02,4.197583542276330654e-02,2.551306090419644054e-02,2.616631770519690925e-02
5.308599441017996211e-03,5.997810949147654690e-04,-1.492242707517852859e-03,3.596016290675370375e-02,1.151681208247976214e-02,1.210783760285365392e-02,2.776427999270511104e-03,2.489026838109413900e-02,6.627698335010344778e-04,1.455804794358886260e-02
1.476201489151345893e-02,2.608052984293238175e-02,1.825956802792268532e-02,1.290939110836368010e-02,2.465165012141784864e-02,2.903639317776405063e-02,2.364085246132787213e-02,2.872695507112520141e-02,1.886965462499873292e-02,2.141690323518363748e-02
2.098869491884696598e-02,2.236819602819448485e-02,1.918043319860958038e-02,1.162544689747052953e-02,3.092205543746434637e-02,2.491282504939366926e-02,1.055529826319200233e-02,3.467055190851851126e-02,2.039610868456377332e-02,2.979352779468199749e-02
